Name,District,Sentiment,Comment,Date,Predicted_Sentiment,Sentiment_Score,Entities,Topic
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Shannon Martinez,Nyarugenge,Positive,This new fare system saves me money on short trips.,10/25/2024,positive,0.24530687928199768,[],short trip money
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Knapp,Nyarugenge,Negative,The new fare model is confusing and costly for daily commuters.,10/2/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Madison Rivera,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,7/6/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Misty Smith,Nyarugenge,Positive,Distance-based fares make the public transport system more efficient.,9/1/2024,positive,0.4355466365814209,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Denise Love,Nyarugenge,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/17/2024,positive,0.6905693411827087,[],transport make efficient
Chelsea Jones,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,9/13/2024,neutral,0.0,[],rate flat preferred
Chelsea Jones,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,9/13/2024,neutral,0.0,[],rate flat preferred
Chelsea Jones,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,9/13/2024,neutral,0.0,[],rate flat preferred
Chelsea Jones,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,9/13/2024,neutral,0.0,[],rate flat preferred
Chelsea Jones,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,9/13/2024,neutral,0.0,[],rate flat preferred
Chelsea Jones,Nyarugenge,Positive,I think the distance-based fare is much fairer than the flat rate.,9/13/2024,neutral,0.0,[],rate flat preferred
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Nicole Hall,Kicukiro,Neutral,I don't see much difference between the old and new fare systems.,11/4/2024,neutral,0.0,[],new model daily
Marie Baxter,Nyarugenge,Neutral,The distance-based fare has pros and cons depending on where you live.,6/12/2024,positive,0.3393283188343048,[],transport make efficient
Marie Baxter,Nyarugenge,Neutral,The distance-based fare has pros and cons depending on where you live.,6/12/2024,positive,0.3393283188343048,[],transport make efficient
Marie Baxter,Nyarugenge,Neutral,The distance-based fare has pros and cons depending on where you live.,6/12/2024,positive,0.3393283188343048,[],transport make efficient
Marie Baxter,Nyarugenge,Neutral,The distance-based fare has pros and cons depending on where you live.,6/12/2024,positive,0.3393283188343048,[],transport make efficient
Marie Baxter,Nyarugenge,Neutral,The distance-based fare has pros and cons depending on where you live.,6/12/2024,positive,0.3393283188343048,[],transport make efficient
Marie Baxter,Nyarugenge,Neutral,The distance-based fare has pros and cons depending on where you live.,6/12/2024,positive,0.3393283188343048,[],transport make efficient
Marie Baxter,Nyarugenge,Neutral,The distance-based fare has pros and cons depending on where you live.,6/12/2024,positive,0.3393283188343048,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Kayla Guerrero,Gasabo,Positive,Distance-based fares make the public transport system more efficient.,3/30/2024,positive,0.4355466365814209,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Michael Velez,Gasabo,Positive,"Finally, we pay based on how far we go. This is a great improvement!",9/9/2024,positive,0.6905693411827087,[],transport make efficient
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Alexander Smith,Gasabo,Neutral,It’s too early to tell if this system is better or worse.,11/7/2024,negative,-0.3974328935146332,[],worse tell early
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Dana Armstrong,Gasabo,Neutral,I don't see much difference between the old and new fare systems.,9/25/2024,neutral,0.0,[],new model daily
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Scott Long,Gasabo,Negative,Now I pay more for the same journey. This is not fair!,8/12/2024,positive,0.3310074508190155,[],transport make efficient
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Elizabeth Cowan,Nyarugenge,Positive,I like the new system. It's more transparent and reasonable.,8/27/2024,positive,0.45689037442207336,[],new model daily
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Dennis Wright PhD,Kicukiro,Positive,Distance-based fares make the public transport system more efficient.,12/28/2024,positive,0.4355466365814209,[],transport make efficient
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Lisa Ortega,Kicukiro,Negative,The new fare model is confusing and costly for daily commuters.,12/21/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Michael Griffin,Gasabo,Negative,I preferred the flat rate fare. It was simpler and cheaper.,5/22/2024,neutral,0.0,[],rate flat preferred
Connie Jones,Gasabo,Negative,The new fare model is confusing and costly for daily commuters.,11/25/2024,neutral,0.0,"[{'text': 'daily', 'label': 'DATE'}]",new model daily
